Time,ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
05:20:00,5.215438E+02,3.465562E+02,2.155682E-02,2.741958E-02,5.352767E+02,1.532204E+02,2.214781E-02,1.219093E-02,5.683279E+02,3.314448E+02,2.350000E-02,2.620590E-02,7.346607E+02,2.930625E+02,3.037266E-02,2.317322E-02,3.986226E+02,6.097183E+01,1.649879E-02,4.841184E-03,1.625851E+02,1.990153E+02,6.727867E-03,1.575728E-02,4.563036E+02,1.943644E+02,1.887710E-02,1.537184E-02,1.438629E+03,5.436496E+02,5.944219E-02,4.300067E-02,9.029749E+02,2.241062E+02,3.733796E-02,1.783193E-02,3.330182E+02,1.209781E+02,1.378988E-02,9.580773E-03,4.465395E+02,2.441153E+02,1.846417E-02,1.931765E-02
05:30:00,5.746083E+02,3.813132E+02,2.413605E-02,3.064067E-02,5.665001E+02,1.830460E+02,2.379733E-02,1.479967E-02,6.231200E+02,3.608627E+02,2.617963E-02,2.897624E-02,7.912673E+02,3.238720E+02,3.322652E-02,2.601752E-02,4.186213E+02,7.019587E+01,1.758770E-02,5.662910E-03,1.967026E+02,2.212471E+02,8.284753E-03,1.779283E-02,4.957838E+02,2.137702E+02,2.083418E-02,1.717318E-02,1.531435E+03,6.013095E+02,6.425985E-02,4.831166E-02,9.462280E+02,2.685393E+02,3.971859E-02,2.171211E-02,3.607733E+02,1.348626E+02,1.517223E-02,1.084980E-02,4.931534E+02,2.722114E+02,2.072260E-02,2.188139E-02
05:40:00,6.152720E+02,4.119810E+02,2.617395E-02,3.352404E-02,5.917821E+02,2.139921E+02,2.518745E-02,1.750696E-02,6.656100E+02,3.859055E+02,2.832229E-02,3.138260E-02,8.356879E+02,3.511916E+02,3.554846E-02,2.857271E-02,4.351820E+02,7.846884E+01,1.852649E-02,6.405680E-03,2.223172E+02,2.407474E+02,9.470628E-03,1.960236E-02,5.270264E+02,2.301234E+02,2.243176E-02,1.872009E-02,1.603833E+03,6.523774E+02,6.818642E-02,5.307911E-02,9.811288E+02,3.145674E+02,4.173438E-02,2.573393E-02,3.830732E+02,1.470231E+02,1.631652E-02,1.197537E-02,5.290657E+02,2.960611E+02,2.251389E-02,2.409329E-02
05:50:00,6.531706E+02,4.413302E+02,2.809279E-02,3.630509E-02,6.150332E+02,2.466920E+02,2.648967E-02,2.037166E-02,7.050577E+02,4.100563E+02,3.033379E-02,3.371701E-02,8.768683E+02,3.786521E+02,3.773061E-02,3.114306E-02,4.503298E+02,8.657791E+01,1.940397E-02,7.135517E-03,2.460586E+02,2.592236E+02,1.057591E-02,2.133077E-02,5.558658E+02,2.457849E+02,2.392555E-02,2.021035E-02,1.671378E+03,7.019823E+02,7.190394E-02,5.773761E-02,1.013412E+03,3.627343E+02,4.363692E-02,2.995278E-02,4.034914E+02,1.588987E+02,1.737936E-02,1.307819E-02,5.624138E+02,3.181579E+02,2.419462E-02,2.616494E-02
06:00:00,6.889151E+02,4.689175E+02,2.991917E-02,3.895056E-02,6.367353E+02,2.801208E+02,2.772497E-02,2.331568E-02,7.421667E+02,4.335730E+02,3.224478E-02,3.600202E-02,9.156544E+02,4.064948E+02,3.980984E-02,3.374962E-02,4.643877E+02,9.458934E+01,2.023424E-02,7.858332E-03,2.681572E+02,2.764596E+02,1.161060E-02,2.296208E-02,5.828682E+02,2.609579E+02,2.534023E-02,2.166139E-02,1.735468E+03,7.494488E+02,7.547333E-02,6.223682E-02,1.043788E+03,4.112173E+02,4.545717E-02,3.422845E-02,4.224401E+02,1.706114E+02,1.837873E-02,1.416897E-02,5.937549E+02,3.384954E+02,2.578908E-02,2.809890E-02
06:10:00,7.046836E+02,4.925455E+02,3.122796E-02,4.145099E-02,6.351865E+02,3.142053E+02,2.813995E-02,2.646437E-02,7.573208E+02,4.541231E+02,3.355997E-02,3.821824E-02,9.241958E+02,4.330133E+02,4.094526E-02,3.644966E-02,4.606576E+02,1.020906E+02,2.040608E-02,8.597541E-03,2.873829E+02,2.909864E+02,1.275846E-02,2.448727E-02,5.917124E+02,2.741943E+02,2.622223E-02,2.307720E-02,1.736947E+03,7.918759E+02,7.692544E-02,6.665043E-02,1.033983E+03,4.599036E+02,4.579154E-02,3.873505E-02,4.287308E+02,1.812885E+02,1.900584E-02,1.526093E-02,6.084945E+02,3.557686E+02,2.696875E-02,2.994030E-02
06:20:00,7.181385E+02,5.230735E+02,3.226182E-02,4.451082E-02,6.320801E+02,3.510464E+02,2.841201E-02,2.993017E-02,7.700374E+02,4.830247E+02,3.460202E-02,4.110856E-02,9.297648E+02,4.682213E+02,4.176962E-02,3.986735E-02,4.559363E+02,1.110088E+02,2.049891E-02,9.461720E-03,3.067455E+02,3.091208E+02,1.381494E-02,2.630620E-02,5.981418E+02,2.928061E+02,2.688763E-02,2.492366E-02,1.734537E+03,8.478653E+02,7.787168E-02,7.216425E-02,1.022442E+03,5.122315E+02,4.593013E-02,4.366526E-02,4.332495E+02,1.951223E+02,1.949342E-02,1.661776E-02,6.211261E+02,3.792549E+02,2.791370E-02,3.227621E-02
06:30:00,7.271146E+02,5.457335E+02,3.322826E-02,4.696393E-02,6.273214E+02,3.838993E+02,2.865661E-02,3.310213E-02,7.783313E+02,5.056951E+02,3.557283E-02,4.353160E-02,9.322222E+02,4.964654E+02,4.258144E-02,4.276000E-02,4.501699E+02,1.185851E+02,2.056403E-02,1.022527E-02,3.218112E+02,3.224788E+02,1.476150E-02,2.775433E-02,6.022205E+02,3.073470E+02,2.752757E-02,2.646422E-02,1.727616E+03,8.906972E+02,7.884271E-02,7.667449E-02,1.008904E+03,5.586367E+02,4.604990E-02,4.815948E-02,4.360573E+02,2.066475E+02,1.994830E-02,1.780381E-02,6.297061E+02,3.970061E+02,2.878738E-02,3.417678E-02
06:40:00,7.347862E+02,5.687187E+02,3.408118E-02,4.942893E-02,6.215485E+02,4.163487E+02,2.882830E-02,3.624942E-02,7.851825E+02,5.300299E+02,3.642396E-02,4.608224E-02,9.329173E+02,5.255132E+02,4.325879E-02,4.570870E-02,4.437216E+02,1.265209E+02,2.058244E-02,1.101637E-02,3.359531E+02,3.359130E+02,1.562889E-02,2.919749E-02,6.049069E+02,3.229930E+02,2.806697E-02,2.808819E-02,1.718308E+03,9.347780E+02,7.961573E-02,8.126865E-02,9.942033E+02,6.047531E+02,4.607985E-02,5.264509E-02,4.378000E+02,2.190443E+02,2.032972E-02,1.905930E-02,6.370883E+02,4.158407E+02,2.955963E-02,3.615471E-02
06:50:00,7.407919E+02,5.908022E+02,3.484437E-02,5.181348E-02,6.149026E+02,4.477099E+02,2.895048E-02,3.931800E-02,7.903099E+02,5.547094E+02,3.718143E-02,4.866132E-02,9.320754E+02,5.537622E+02,4.385067E-02,4.858987E-02,4.366963E+02,1.344793E+02,2.056773E-02,1.180926E-02,3.486358E+02,3.486310E+02,1.641967E-02,3.057535E-02,6.063943E+02,3.388077E+02,2.854001E-02,2.972468E-02,1.706882E+03,9.777933E+02,8.026997E-02,8.577145E-02,9.784914E+02,6.497395E+02,4.605165E-02,5.705644E-02,4.386324E+02,2.316994E+02,2.066034E-02,2.033726E-02,6.429477E+02,4.344459E+02,3.024955E-02,3.810839E-02
