Time,ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
15:20:00,2.971499E+02,3.363303E+02,1.533565E-02,3.295761E-02,1.010184E+02,5.549663E+01,5.213191E-03,5.438202E-03,5.428288E+02,9.918669E+02,2.801577E-02,9.719567E-02,5.054324E+02,1.055709E+03,2.608645E-02,1.034498E-01,5.618271E+02,1.228704E+03,2.899631E-02,1.204031E-01,2.202285E+02,5.799458E+02,1.136653E-02,5.682881E-02,8.176181E+01,3.162912E+02,4.220069E-03,3.099300E-02,4.093563E+01,1.418078E+02,2.112859E-03,1.389529E-02,6.983710E+02,1.529444E+03,3.604474E-02,1.498735E-01,2.379561E+02,3.712597E+02,1.228140E-02,3.638004E-02,1.072648E+03,1.864623E+03,5.536132E-02,1.827193E-01,4.326657E+02,9.039291E+02,2.233079E-02,8.857674E-02,4.348866E+02,1.012991E+03,2.244554E-02,9.926375E-02,5.337813E+02,8.532020E+02,2.754846E-02,8.360640E-02,3.773121E+02,3.502427E+02,1.947299E-02,3.432118E-02
15:30:00,2.966293E+02,3.329844E+02,1.530879E-02,3.262974E-02,1.009127E+02,5.515584E+01,5.207736E-03,5.404807E-03,5.414046E+02,1.007775E+03,2.794226E-02,9.875445E-02,5.035205E+02,1.037811E+03,2.598777E-02,1.016959E-01,5.603288E+02,1.235170E+03,2.891899E-02,1.210367E-01,2.193352E+02,5.901975E+02,1.132042E-02,5.783333E-02,8.105655E+01,3.164411E+02,4.183667E-03,3.100768E-02,4.059879E+01,1.414605E+02,2.095473E-03,1.386126E-02,6.952714E+02,1.536240E+03,3.588476E-02,1.505393E-01,2.370572E+02,3.719749E+02,1.223500E-02,3.645013E-02,1.068960E+03,1.854868E+03,5.517095E-02,1.817634E-01,4.309826E+02,8.923085E+02,2.224392E-02,8.743803E-02,4.330666E+02,9.995150E+02,2.235160E-02,9.794326E-02,5.326316E+02,8.350680E+02,2.748913E-02,8.182943E-02,3.765429E+02,3.475687E+02,1.943329E-02,3.405915E-02
15:40:00,2.961241E+02,3.295595E+02,1.528271E-02,3.229413E-02,1.008101E+02,5.475895E+01,5.202441E-03,5.365914E-03,5.400182E+02,1.022356E+03,2.787071E-02,1.001832E-01,5.016573E+02,1.019530E+03,2.589161E-02,9.990452E-02,5.588701E+02,1.240004E+03,2.884370E-02,1.215103E-01,2.184658E+02,5.996713E+02,1.127555E-02,5.876162E-02,8.036893E+01,3.165438E+02,4.148176E-03,3.101774E-02,4.027059E+01,1.410788E+02,2.078533E-03,1.382386E-02,6.922458E+02,1.542208E+03,3.572860E-02,1.511242E-01,2.361818E+02,3.725690E+02,1.218982E-02,3.650834E-02,1.065360E+03,1.844914E+03,5.498517E-02,1.807880E-01,4.293421E+02,8.803965E+02,2.215925E-02,8.627076E-02,4.312923E+02,9.855867E+02,2.226002E-02,9.657840E-02,5.315144E+02,8.165330E+02,2.743147E-02,8.001317E-02,3.757957E+02,3.449238E+02,1.939473E-02,3.379997E-02
15:50:00,2.956335E+02,3.260441E+02,1.525739E-02,3.194966E-02,1.007104E+02,5.430785E+01,5.197298E-03,5.321711E-03,5.386685E+02,1.035511E+03,2.780105E-02,1.014723E-01,4.998412E+02,1.001239E+03,2.579787E-02,9.811215E-02,5.574496E+02,1.243323E+03,2.877038E-02,1.218355E-01,2.176195E+02,6.083137E+02,1.123187E-02,5.960844E-02,7.969835E+01,3.165946E+02,4.113565E-03,3.102272E-02,3.995073E+01,1.406638E+02,2.062024E-03,1.378319E-02,6.892919E+02,1.547293E+03,3.557614E-02,1.516224E-01,2.353292E+02,3.730211E+02,1.214581E-02,3.655263E-02,1.061847E+03,1.834717E+03,5.480385E-02,1.797888E-01,4.277429E+02,8.683587E+02,2.207671E-02,8.509117E-02,4.295622E+02,9.714650E+02,2.217073E-02,9.519460E-02,5.304284E+02,7.978885E+02,2.737542E-02,7.818618E-02,3.750698E+02,3.422988E+02,1.935726E-02,3.354274E-02
16:00:00,2.951572E+02,3.224313E+02,1.523281E-02,3.159565E-02,1.006136E+02,5.380567E+01,5.192303E-03,5.272501E-03,5.373543E+02,1.047134E+03,2.773322E-02,1.026111E-01,4.980708E+02,9.833238E+02,2.570650E-02,9.635668E-02,5.560661E+02,1.245280E+03,2.869898E-02,1.220272E-01,2.167954E+02,6.160672E+02,1.118933E-02,6.036818E-02,7.904426E+01,3.165901E+02,4.079805E-03,3.102229E-02,3.963893E+01,1.402179E+02,2.045931E-03,1.373950E-02,6.864076E+02,1.551424E+03,3.542728E-02,1.520272E-01,2.344986E+02,3.733133E+02,1.210294E-02,3.658126E-02,1.058418E+03,1.824246E+03,5.462685E-02,1.787627E-01,4.261836E+02,8.563854E+02,2.199623E-02,8.391791E-02,4.278750E+02,9.574439E+02,2.208364E-02,9.382067E-02,5.293726E+02,7.794597E+02,2.732093E-02,7.638033E-02,3.743644E+02,3.396771E+02,1.932085E-02,3.328585E-02
16:10:00,2.946945E+02,3.186993E+02,1.520893E-02,3.122994E-02,1.005196E+02,5.326808E+01,5.187449E-03,5.219822E-03,5.360744E+02,1.057152E+03,2.766716E-02,1.035927E-01,4.963446E+02,9.662629E+02,2.561741E-02,9.468489E-02,5.547185E+02,1.246080E+03,2.862943E-02,1.221056E-01,2.159928E+02,6.228864E+02,1.114791E-02,6.103635E-02,7.840612E+01,3.165280E+02,4.046867E-03,3.101619E-02,3.933490E+01,1.397440E+02,2.030239E-03,1.369306E-02,6.835909E+02,1.554540E+03,3.528190E-02,1.523324E-01,2.336893E+02,3.734197E+02,1.206117E-02,3.659168E-02,1.055070E+03,1.813496E+03,5.445404E-02,1.777093E-01,4.246630E+02,8.446883E+02,2.191774E-02,8.277171E-02,4.262292E+02,9.438467E+02,2.199870E-02,9.248828E-02,5.283460E+02,7.615883E+02,2.726795E-02,7.462910E-02,3.736788E+02,3.370548E+02,1.928547E-02,3.302888E-02
16:20:00,2.942451E+02,3.148927E+02,1.518573E-02,3.085693E-02,1.004282E+02,5.270057E+01,5.182730E-03,5.164211E-03,5.348276E+02,1.065584E+03,2.760282E-02,1.044189E-01,4.946613E+02,9.504509E+02,2.553053E-02,9.313549E-02,5.534055E+02,1.245928E+03,2.856166E-02,1.220907E-01,2.152110E+02,6.287129E+02,1.110756E-02,6.160724E-02,7.778341E+01,3.164067E+02,4.014727E-03,3.100431E-02,3.903840E+01,1.392459E+02,2.014935E-03,1.364426E-02,6.808397E+02,1.556737E+03,3.513990E-02,1.525477E-01,2.329006E+02,3.734090E+02,1.202047E-02,3.659063E-02,1.051800E+03,1.802642E+03,5.428531E-02,1.766457E-01,4.231799E+02,8.335061E+02,2.184120E-02,8.167597E-02,4.246237E+02,9.310440E+02,2.191584E-02,9.123376E-02,5.273477E+02,7.446694E+02,2.721642E-02,7.297122E-02,3.730123E+02,3.344547E+02,1.925107E-02,3.277410E-02
16:30:00,2.938084E+02,3.111208E+02,1.516320E-02,3.048731E-02,1.003393E+02,5.211041E+01,5.178143E-03,5.106380E-03,5.336131E+02,1.072547E+03,2.754013E-02,1.051012E-01,4.930195E+02,9.360424E+02,2.544579E-02,9.172362E-02,5.521262E+02,1.244878E+03,2.849564E-02,1.219877E-01,2.144493E+02,6.334823E+02,1.106825E-02,6.207455E-02,7.717565E+01,3.162273E+02,3.983358E-03,3.098673E-02,3.874916E+01,1.387288E+02,2.000006E-03,1.359359E-02,6.781522E+02,1.558275E+03,3.500119E-02,1.526984E-01,2.321319E+02,3.734360E+02,1.198079E-02,3.659327E-02,1.048608E+03,1.792058E+03,5.412053E-02,1.756085E-01,4.217331E+02,8.229591E+02,2.176653E-02,8.064248E-02,4.230571E+02,9.192083E+02,2.183498E-02,9.007399E-02,5.263766E+02,7.288933E+02,2.716630E-02,7.142533E-02,3.723643E+02,3.319246E+02,1.921763E-02,3.252617E-02
16:40:00,2.933840E+02,3.074844E+02,1.514129E-02,3.013098E-02,1.002528E+02,5.150503E+01,5.173681E-03,5.047060E-03,5.324297E+02,1.078138E+03,2.747906E-02,1.056490E-01,4.914181E+02,9.230319E+02,2.536314E-02,9.044876E-02,5.508794E+02,1.242837E+03,2.843129E-02,1.217877E-01,2.137072E+02,6.371376E+02,1.102995E-02,6.243271E-02,7.658239E+01,3.159936E+02,3.952737E-03,3.096382E-02,3.846697E+01,1.381991E+02,1.985441E-03,1.354169E-02,6.755266E+02,1.559362E+03,3.486567E-02,1.528049E-01,2.313825E+02,3.736347E+02,1.194211E-02,3.661274E-02,1.045490E+03,1.782060E+03,5.395960E-02,1.746288E-01,4.203217E+02,8.130813E+02,2.169368E-02,7.967457E-02,4.215285E+02,9.083717E+02,2.175609E-02,8.901214E-02,5.254319E+02,7.142982E+02,2.711754E-02,6.999518E-02,3.717342E+02,3.294830E+02,1.918511E-02,3.228692E-02
16:50:00,2.929715E+02,3.040574E+02,1.512001E-02,2.979518E-02,1.001687E+02,5.089127E+01,5.169341E-03,4.986917E-03,5.312766E+02,1.082406E+03,2.741954E-02,1.060672E-01,4.898558E+02,9.113128E+02,2.528250E-02,8.930044E-02,5.496642E+02,1.239654E+03,2.836857E-02,1.214758E-01,2.129840E+02,6.396129E+02,1.099262E-02,6.267522E-02,7.600317E+01,3.157113E+02,3.922841E-03,3.093616E-02,3.819159E+01,1.376635E+02,1.971228E-03,1.348920E-02,6.729611E+02,1.560163E+03,3.473326E-02,1.528834E-01,2.306518E+02,3.741194E+02,1.190440E-02,3.666023E-02,1.042444E+03,1.772916E+03,5.380240E-02,1.737328E-01,4.189444E+02,8.038499E+02,2.162259E-02,7.877001E-02,4.200365E+02,8.984766E+02,2.167908E-02,8.804254E-02,5.245127E+02,7.008247E+02,2.707010E-02,6.867494E-02,3.711214E+02,3.271250E+02,1.915348E-02,3.205586E-02
17:00:00,2.925705E+02,3.006990E+02,1.509931E-02,2.946609E-02,1.000869E+02,5.027435E+01,5.165118E-03,4.926465E-03,5.301527E+02,1.084756E+03,2.736153E-02,1.062974E-01,4.883314E+02,9.004954E+02,2.520382E-02,8.824048E-02,5.484796E+02,1.234486E+03,2.830743E-02,1.209693E-01,2.122790E+02,6.405883E+02,1.095623E-02,6.277077E-02,7.543758E+01,3.153857E+02,3.893649E-03,3.090426E-02,3.792283E+01,1.371275E+02,1.957356E-03,1.343668E-02,6.704540E+02,1.560313E+03,3.460386E-02,1.528981E-01,2.299393E+02,3.748705E+02,1.186763E-02,3.673384E-02,1.039468E+03,1.764325E+03,5.364883E-02,1.728910E-01,4.176003E+02,7.950243E+02,2.155322E-02,7.790521E-02,4.185802E+02,8.891882E+02,2.160392E-02,8.713240E-02,5.236182E+02,6.880443E+02,2.702394E-02,6.742260E-02,3.705253E+02,3.247610E+02,1.912271E-02,3.182421E-02
17:10:00,2.921807E+02,2.974873E+02,1.507919E-02,2.915138E-02,1.000073E+02,4.965702E+01,5.161009E-03,4.865973E-03,5.290572E+02,1.085643E+03,2.730499E-02,1.063843E-01,4.868439E+02,8.903732E+02,2.512705E-02,8.724864E-02,5.473247E+02,1.227412E+03,2.824783E-02,1.202761E-01,2.115919E+02,6.401598E+02,1.092077E-02,6.272876E-02,7.488522E+01,3.150171E+02,3.865139E-03,3.086814E-02,3.766046E+01,1.365937E+02,1.943814E-03,1.338438E-02,6.680038E+02,1.560239E+03,3.447740E-02,1.528907E-01,2.292444E+02,3.760798E+02,1.183176E-02,3.685234E-02,1.036561E+03,1.756743E+03,5.349880E-02,1.721480E-01,4.162885E+02,7.865518E+02,2.148552E-02,7.707501E-02,4.171585E+02,8.803777E+02,2.153054E-02,8.626908E-02,5.227476E+02,6.758419E+02,2.697901E-02,6.622691E-02,3.699453E+02,3.223804E+02,1.909279E-02,3.159094E-02
17:20:00,2.918016E+02,2.943354E+02,1.505963E-02,2.884252E-02,9.992975E+01,4.904057E+01,5.157009E-03,4.805568E-03,5.279892E+02,1.085046E+03,2.724987E-02,1.063257E-01,4.853921E+02,8.806500E+02,2.505212E-02,8.629589E-02,5.461987E+02,1.218213E+03,2.818971E-02,1.193746E-01,2.109219E+02,6.383153E+02,1.088619E-02,6.254798E-02,7.434569E+01,3.146067E+02,3.837292E-03,3.082792E-02,3.740431E+01,1.360636E+02,1.930593E-03,1.333244E-02,6.656088E+02,1.559884E+03,3.435379E-02,1.528560E-01,2.285666E+02,3.777280E+02,1.179678E-02,3.701386E-02,1.033721E+03,1.750117E+03,5.335219E-02,1.714988E-01,4.150080E+02,7.782580E+02,2.141942E-02,7.626231E-02,4.157705E+02,8.717749E+02,2.145890E-02,8.542612E-02,5.219002E+02,6.639487E+02,2.693527E-02,6.506151E-02,3.693811E+02,3.199078E+02,1.906366E-02,3.134865E-02
17:30:00,2.914330E+02,2.910674E+02,1.504060E-02,2.852230E-02,9.985430E+01,4.842503E+01,5.153115E-03,4.745251E-03,5.269479E+02,1.082698E+03,2.719613E-02,1.060956E-01,4.839751E+02,8.711627E+02,2.497899E-02,8.536625E-02,5.451005E+02,1.206689E+03,2.813303E-02,1.182454E-01,2.102686E+02,6.350240E+02,1.085247E-02,6.222544E-02,7.381863E+01,3.141559E+02,3.810088E-03,3.078375E-02,3.715418E+01,1.355376E+02,1.917683E-03,1.328090E-02,6.632677E+02,1.558908E+03,3.423296E-02,1.527603E-01,2.279054E+02,3.796606E+02,1.176265E-02,3.720325E-02,1.030945E+03,1.744080E+03,5.320893E-02,1.709072E-01,4.137578E+02,7.700609E+02,2.135490E-02,7.545909E-02,4.144151E+02,8.632119E+02,2.138894E-02,8.458704E-02,5.210752E+02,6.521911E+02,2.689270E-02,6.390939E-02,3.688320E+02,3.172545E+02,1.903533E-02,3.108864E-02
17:40:00,2.910744E+02,2.874961E+02,1.502210E-02,2.817234E-02,9.978082E+01,4.780942E+01,5.149323E-03,4.684927E-03,5.259326E+02,1.078276E+03,2.714373E-02,1.056623E-01,4.825919E+02,8.618255E+02,2.490760E-02,8.445131E-02,5.440296E+02,1.192711E+03,2.807776E-02,1.168756E-01,2.096315E+02,6.302432E+02,1.081959E-02,6.175695E-02,7.330369E+01,3.136638E+02,3.783510E-03,3.073553E-02,3.690991E+01,1.350144E+02,1.905075E-03,1.322963E-02,6.609789E+02,1.556939E+03,3.411482E-02,1.525673E-01,2.272602E+02,3.816999E+02,1.172935E-02,3.740308E-02,1.028232E+03,1.738223E+03,5.306891E-02,1.703333E-01,4.125372E+02,7.619059E+02,2.129190E-02,7.465999E-02,4.130914E+02,8.546325E+02,2.132063E-02,8.374636E-02,5.202720E+02,6.405040E+02,2.685124E-02,6.276417E-02,3.682977E+02,3.143608E+02,1.900775E-02,3.080508E-02
17:50:00,2.907256E+02,2.834622E+02,1.500410E-02,2.777705E-02,9.970927E+01,4.719229E+01,5.145630E-03,4.624455E-03,5.249425E+02,1.071445E+03,2.709263E-02,1.049928E-01,4.812415E+02,8.525813E+02,2.483790E-02,8.354549E-02,5.429849E+02,1.176186E+03,2.802384E-02,1.152562E-01,2.090102E+02,6.239376E+02,1.078752E-02,6.113905E-02,7.280051E+01,3.131259E+02,3.757539E-03,3.068282E-02,3.667131E+01,1.344915E+02,1.892760E-03,1.317839E-02,6.587410E+02,1.553583E+03,3.399932E-02,1.522384E-01,2.266307E+02,3.836479E+02,1.169686E-02,3.759398E-02,1.025581E+03,1.732116E+03,5.293206E-02,1.697349E-01,4.113453E+02,7.537744E+02,2.123039E-02,7.386319E-02,4.117986E+02,8.459796E+02,2.125390E-02,8.289846E-02,5.194899E+02,6.288482E+02,2.681087E-02,6.162202E-02,3.677776E+02,3.112096E+02,1.898091E-02,3.049629E-02
18:00:00,2.903863E+02,2.790199E+02,1.498658E-02,2.734175E-02,9.963957E+01,4.657247E+01,5.142033E-03,4.563719E-03,5.239768E+02,1.062431E+03,2.704279E-02,1.041095E-01,4.799230E+02,8.435721E+02,2.476985E-02,8.266267E-02,5.419659E+02,1.157614E+03,2.797125E-02,1.134363E-01,2.084041E+02,6.163118E+02,1.075624E-02,6.039178E-02,7.230877E+01,3.125353E+02,3.732158E-03,3.062495E-02,3.643823E+01,1.339655E+02,1.880730E-03,1.312685E-02,6.565527E+02,1.548882E+03,3.388638E-02,1.517778E-01,2.260163E+02,3.853945E+02,1.166515E-02,3.776512E-02,1.022989E+03,1.725789E+03,5.279829E-02,1.691149E-01,4.101814E+02,7.457938E+02,2.117031E-02,7.308118E-02,4.105358E+02,8.374274E+02,2.118873E-02,8.206044E-02,5.187282E+02,6.174683E+02,2.677156E-02,6.050689E-02,3.672713E+02,3.078810E+02,1.895477E-02,3.017011E-02
18:10:00,3.039652E+02,2.740516E+02,1.568738E-02,2.685488E-02,1.050331E+02,4.594536E+01,5.420370E-03,4.502268E-03,5.483246E+02,1.050260E+03,2.829939E-02,1.029168E-01,4.980418E+02,8.346779E+02,2.570500E-02,8.179114E-02,5.668974E+02,1.136532E+03,2.925798E-02,1.113705E-01,2.155707E+02,6.071576E+02,1.112612E-02,5.949475E-02,7.182816E+01,3.118866E+02,3.707352E-03,3.056138E-02,3.621052E+01,1.334347E+02,1.868976E-03,1.307484E-02,6.807144E+02,1.542178E+03,3.513342E-02,1.511208E-01,2.352499E+02,3.866111E+02,1.214171E-02,3.788434E-02,1.065634E+03,1.718396E+03,5.499929E-02,1.683905E-01,4.267772E+02,7.378890E+02,2.202686E-02,7.230659E-02,4.263989E+02,8.288743E+02,2.200746E-02,8.122232E-02,5.423723E+02,6.062730E+02,2.799183E-02,5.940986E-02,3.843359E+02,3.043781E+02,1.983548E-02,2.982685E-02
18:20:00,3.175575E+02,2.685420E+02,1.638880E-02,2.631499E-02,1.104291E+02,4.531143E+01,5.698804E-03,4.440150E-03,5.727064E+02,1.034372E+03,2.955766E-02,1.013599E-01,5.161987E+02,8.258156E+02,2.664207E-02,8.092274E-02,5.918643E+02,1.112737E+03,3.054645E-02,1.090387E-01,2.227543E+02,5.963869E+02,1.149687E-02,5.843933E-02,7.135837E+01,3.111700E+02,3.683104E-03,3.049116E-02,3.598801E+01,1.328969E+02,1.857492E-03,1.302215E-02,7.049350E+02,1.532930E+03,3.638347E-02,1.502145E-01,2.445016E+02,3.870178E+02,1.261919E-02,3.792419E-02,1.108358E+03,1.709335E+03,5.720421E-02,1.675025E-01,4.434071E+02,7.300152E+02,2.288512E-02,7.153504E-02,4.422979E+02,8.202571E+02,2.282801E-02,8.037793E-02,5.660446E+02,5.951675E+02,2.921346E-02,5.832164E-02,4.014199E+02,3.007277E+02,2.071710E-02,2.946913E-02
18:30:00,3.311703E+02,2.625241E+02,1.709104E-02,2.572528E-02,1.158291E+02,4.467035E+01,5.977229E-03,4.377331E-03,5.971288E+02,1.013320E+03,3.081782E-02,9.929689E-02,5.343952E+02,8.168697E+02,2.758111E-02,8.004613E-02,6.168734E+02,1.085315E+03,3.183689E-02,1.063515E-01,2.299557E+02,5.835078E+02,1.186851E-02,5.717730E-02,7.089914E+01,3.103675E+02,3.659401E-03,3.041252E-02,3.577058E+01,1.323478E+02,1.846269E-03,1.296835E-02,7.292121E+02,1.519730E+03,3.763636E-02,1.489210E-01,2.537723E+02,3.861200E+02,1.309760E-02,3.783618E-02,1.151162E+03,1.697520E+03,5.941308E-02,1.663447E-01,4.600715E+02,7.220735E+02,2.374509E-02,7.075684E-02,4.582320E+02,8.114911E+02,2.365032E-02,7.951895E-02,5.897557E+02,5.840221E+02,3.043680E-02,5.722950E-02,4.185310E+02,2.969253E+02,2.159990E-02,2.909653E-02
